tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt0	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt1	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	SAKI_UNK	UNKNOWN_TABLE[0]	UNKNOWN_TABLE[1]	UNKNOWN_TABLE[2]	UNKNOWN_TABLE[3]	UNKNOWN_TABLE[4]	UNKNOWN_TABLE[5]	UNKNOWN_TABLE[6]	UNKNOWN_TABLE[7]	UNKNOWN_TABLE[8]	UNKNOWN_TABLE[9]	UNKNOWN_TABLE[10]	UNKNOWN_TABLE[11]	UNKNOWN_TABLE[12]	UNKNOWN_TABLE[13]	quest_x	quest_y	quest_z	cnt2	quest_x_1	quest_y_1	quest_z_1	quest_x_2	quest_y_2	quest_z_2	quest_x_3	quest_y_3	quest_z_3	quest_x_4	quest_y_4	quest_z_4	quest_x_5	quest_y_5	quest_z_5	UNK_VAL[0]	UNK_VAL[1]	UNK_VAL[2]	UNK_VAL[3]	UNK_VAL[4]	UNK_2	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_3	UNK_4	UNK_5	contact_npc_id[0]	contact_npc_id[1]	contact_npc_id[2]	contact_npc_id[3]	contact_npc_id[4]	contact_npc_id[5]	contact_npc_id[6]	contact_npc_id[7]	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	UNK_6	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	cnt4	req_item[0]	req_item[1]	req_item[2]	req_item[3]	req_item[4]	clan_pet_quest	req_quest_complete	UNK_7	area_id	UNK_8	cnt5	tab5[0]	tab5[1]	tab5[2]	tab5[3]	tab5[4]	tab5[5]	tab5[6]	tab5[7]	tab5[8]	tab5[9]	tab5[10]	cnt6	tab6[0]	tab6[1]	tab6[2]	tab6[3]	tab6[4]	tab6[5]	tab6[6]	tab6[7]	tab6[8]	tab6[9]	tab6[10]	cnt7	tab7[0]	tab7[1]	tab7[2]	tab7[3]	tab7[4]	tab7[5]	tab7[6]	tab7[7]
1	10360	14	u,命運的證明\0	u,轉達巨大閃耀石\0	u,聽說從沙庫姆身上收回的巨大閃耀石是曾經用作巨人們的能量。將此拿去交給古魯丁城鎮的鐵匠師傅 曼帝奧。\\n\0	0															0															0															-15190.00000000	124756.00000000	-3112.00000000	0																					0	38	0	3	u,鐵匠師傅 曼帝奧\0	0	1	0	8	30288	30289	30155	30158	30297	30505	30504	32196	0.00000000	0.00000000	0.00000000	u,尚未完成二次轉職\0	u,古魯丁城鎮的種族大師正為那個趁領主不在的時候出現的古代怪物-沙庫姆而感到困惑。\0	0																																						0						1	0	0	30	3	4	57	15623	15624	17822								4	110000	2700000	250000	40								1	7							
1	10360	15	u,命運的證明\0	u,轉達巨大閃耀石\0	u,聽說從沙庫姆身上收回的巨大閃耀石是曾經用作巨人們的能量。將此拿去交給古魯丁城鎮的宗師 澤修音。\\n\0	0															0															0															-13527.00000000	125585.00000000	-3128.00000000	0																					0	38	0	3	u,宗師 澤修音\0	0	1	0	8	30288	30289	30155	30158	30297	30505	30504	32196	0.00000000	0.00000000	0.00000000	u,尚未完成二次轉職\0	u,古魯丁城鎮的種族大師正為那個趁領主不在的時候出現的古代怪物-沙庫姆而感到困惑。\0	0																																						0						1	0	0	30	3	4	57	15623	15624	17822								4	110000	2700000	250000	40								1	7							
1	10360	-1	u,命運的證明\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	38	0	3	a,	1	1	1	8	30288	30289	30155	30158	30297	30505	30504	32196	0.00000000	0.00000000	0.00000000	u,尚未完成二次轉職\0	u,古魯丁城鎮的種族大師正為那個趁領主不在的時候出現的古代怪物-沙庫姆而感到困惑。\0	0																																						0						1	0	0	30	3	4	57	15623	15624	17822								4	110000	2700000	250000	40								8	8	9	10	11	12	13	14	15
1	10361	1	u,搜索隊的職責\0	u,拜訪奇夏\0	u,拉克西斯請求轉告奇夏，說他隨時都已準備好前往埃薩吉拉遺蹟。利用埃薩吉拉移動裝置後，前往埃薩吉拉遺蹟探查1區尋找奇夏吧。\\n\0	0															0															0															-115283.00000000	237380.00000000	-3088.00000000	0																					0	10	20	3	u,奇夏\0	0	1	0	1	32977								-109408.00000000	237584.00000000	-2880.00000000	u,沒有條件限制\0	u,學者出身的搜索隊之一員 拉克西斯無法與夥伴們一同進入探查區...\0	0																																						0						1	0	0	30	0	3	57	15623	15624									3	34000	35000	6500									1	0							
1	10361	-1	u,搜索隊的職責\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	10	20	3	a,	1	1	1	1	32977								-109408.00000000	237584.00000000	-2880.00000000	u,沒有條件限制\0	u,學者出身的搜索隊之一員 拉克西斯無法與夥伴們一同進入探查區...\0	0																																						0						1	0	0	30	0	3	57	15623	15624									3	34000	35000	6500									1	1							
1	10362	1	u,搜索隊的證明\0	u,搜索隊員的態度\0	u,奇夏表示，身為一個搜索隊員的話，就需要展現不被同情心左右的氣概，於是交代了一個任務。擊倒堅殼追蹤者10隻和堅殼爬行者5隻。\\n若想移動到裂痕的另一端的話，只要利用呈現藍色的路線即可。\\n\\n要獵殺的目標怪物 - 堅殼追蹤者、堅殼爬行者\\n\0	2	1022992	1022991													2	0	0													2	10	5													-114161.00000000	235617.00000000	-3088.00000000	1	-114161.00000000	235617.00000000	-3088.00000000													257					0	10	20	3	u,埃薩吉拉遺蹟地\0	1	1	1	1	33449								-115283.00000000	237380.00000000	-3088.00000000	u,須完成「搜索隊的角色」任務\0	u,奇夏表示，若抱以軟弱的態度則無法以搜索隊員的身分來執行任務...\0	0																																						0						1	10330	0	30	0	5	57	15623	15624	49	1060							5	43000	50000	7000	1	50							1	0							
1	10362	2	u,搜索隊的證明\0	u,奇夏的任務已完成\0	u,擊倒了所有的堅殼追蹤者和堅殼爬行者。回到奇夏之處。\\n若想移動到裂痕的另一端的話，只要利用呈現藍色的路線即可。\\n\0	0															0															0															-115283.00000000	237380.00000000	-3088.00000000	0																					0	10	20	3	u,奇夏\0	0	1	1	1	33449								-115283.00000000	237380.00000000	-3088.00000000	u,須完成「搜索隊的角色」任務\0	u,奇夏表示，若抱以軟弱的態度則無法以搜索隊員的身分來執行任務...\0	0																																						0						1	10330	0	30	0	5	57	15623	15624	49	1060							5	43000	50000	7000	1	50							1	1							
1	10362	3	u,搜索隊的證明\0	u,心軟的那吉\0	u,聽說心軟的那吉很難適應搜索隊的生活。利用呈現紅光的埃薩吉拉移動裝置前往探查2區尋找那吉。\\n\0	0															0															0															-118622.00000000	233977.00000000	-2880.00000000	0																					0	10	20	3	u,那吉\0	0	1	1	1	33449								-115283.00000000	237380.00000000	-3088.00000000	u,須完成「搜索隊的角色」任務\0	u,奇夏表示，若抱以軟弱的態度則無法以搜索隊員的身分來執行任務...\0	0																																						0						1	10330	0	30	0	5	57	15623	15624	49	1060							5	43000	50000	7000	1	50							1	2							
1	10362	-1	u,搜索隊的證明\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	10	20	3	a,	1	1	1	1	33449								-115283.00000000	237380.00000000	-3088.00000000	u,須完成「搜索隊的角色」任務\0	u,奇夏表示，若抱以軟弱的態度則無法以搜索隊員的身分來執行任務...\0	0																																						0						1	10330	0	30	0	5	57	15623	15624	49	1060							5	43000	50000	7000	1	50							1	3							
1	10363	1	u,搜索隊的要求\0	u,哀悼之淚\0	u,那吉表示，他彷彿聽得見在埃薩吉拉遺蹟犧牲的人們所發出的哭號聲，於是請求為他們哀悼。找出五具屍體，並為他們哭喪。（選擇屍體後，在動作選單（Alt+C）中選擇「悲傷」即可。）不可擺出笑容或跳舞等的失態動作。\\n要移動到裂痕的另一端時，選擇呈現藍色的路途即可。\\n\0	0															0															0															-116714.00000000	233213.00000000	-2896.00000000	1	-116714.00000000	233213.00000000	-2896.00000000													257					0	12	20	3	u,埃薩吉拉遺蹟地\0	1	1	1	1	33450								-118622.00000000	233977.00000000	-2880.00000000	u,須完成「搜索隊的證明」任務\0	u,那吉表示，他彷彿聽得見在埃薩吉拉遺蹟犧牲的人們所發出的悲傷的哭號聲，因此而感到痛苦...\0	0																																						0						1	10362	0	30	0	5	57	15623	15624	43	1060							5	48000	70200	8100	1	100							1	0							
1	10363	2	u,搜索隊的要求\0	u,對一具屍體表示哀悼\0	u,找到一具屍體後表示了哀悼。\\n\0	0															0															0															-116714.00000000	233213.00000000	-2896.00000000	1	-116714.00000000	233213.00000000	-2896.00000000													257					0	12	20	3	u,埃薩吉拉遺蹟地\0	1	1	1	1	33450								-118622.00000000	233977.00000000	-2880.00000000	u,須完成「搜索隊的證明」任務\0	u,那吉表示，他彷彿聽得見在埃薩吉拉遺蹟犧牲的人們所發出的悲傷的哭號聲，因此而感到痛苦...\0	0																																						0						1	10362	0	30	0	5	57	15623	15624	43	1060							5	48000	70200	8100	1	100							1	1							
1	10363	3	u,搜索隊的要求\0	u,對兩具屍體表示哀悼\0	u,找到了第二具屍體。如果他有家人的話，當他死去的時候，不知道有多懷念自己的家人。\\n\0	0															0															0															-116714.00000000	233213.00000000	-2896.00000000	1	-116714.00000000	233213.00000000	-2896.00000000													257					0	12	20	3	u,埃薩吉拉遺蹟地\0	1	1	1	1	33450								-118622.00000000	233977.00000000	-2880.00000000	u,須完成「搜索隊的證明」任務\0	u,那吉表示，他彷彿聽得見在埃薩吉拉遺蹟犧牲的人們所發出的悲傷的哭號聲，因此而感到痛苦...\0	0																																						0						1	10362	0	30	0	5	57	15623	15624	43	1060							5	48000	70200	8100	1	100							1	2							
1	10363	4	u,搜索隊的要求\0	u,對三具屍體表示哀悼\0	u,對第三具屍體表示了哀悼。死後他們也依然無法得到安息，對此深表遺憾。\\n\0	0															0															0															-116714.00000000	233213.00000000	-2896.00000000	1	-116714.00000000	233213.00000000	-2896.00000000													257					0	12	20	3	u,埃薩吉拉遺蹟地\0	1	1	1	1	33450								-118622.00000000	233977.00000000	-2880.00000000	u,須完成「搜索隊的證明」任務\0	u,那吉表示，他彷彿聽得見在埃薩吉拉遺蹟犧牲的人們所發出的悲傷的哭號聲，因此而感到痛苦...\0	0																																						0						1	10362	0	30	0	5	57	15623	15624	43	1060							5	48000	70200	8100	1	100							1	3							
1	10363	5	u,搜索隊的要求\0	u,對四具屍體表示哀悼\0	u,哀悼完畢的屍體共有四具。每當發現犧牲者時，感到萬分惋惜。\\n\0	0															0															0															-116714.00000000	233213.00000000	-2896.00000000	1	-116714.00000000	233213.00000000	-2896.00000000													257					0	12	20	3	u,埃薩吉拉遺蹟地\0	1	1	1	1	33450								-118622.00000000	233977.00000000	-2880.00000000	u,須完成「搜索隊的證明」任務\0	u,那吉表示，他彷彿聽得見在埃薩吉拉遺蹟犧牲的人們所發出的悲傷的哭號聲，因此而感到痛苦...\0	0																																						0						1	10362	0	30	0	5	57	15623	15624	43	1060							5	48000	70200	8100	1	100							1	4							
1	10363	6	u,搜索隊的要求\0	u,對五具屍體表示哀悼\0	u,找到了所有的五具屍體。對埃薩吉拉遺蹟的所有犧牲者深表哀悼。現在回到那吉之處。\\n若想移動到裂痕的另一端的話，只要利用呈現藍色的路線即可。\\n\0	0															0															0															-118622.00000000	233977.00000000	-2880.00000000	0																					0	12	20	3	u,那吉\0	0	1	1	1	33450								-118622.00000000	233977.00000000	-2880.00000000	u,須完成「搜索隊的證明」任務\0	u,那吉表示，他彷彿聽得見在埃薩吉拉遺蹟犧牲的人們所發出的悲傷的哭號聲，因此而感到痛苦...\0	0																																						0						1	10362	0	30	0	5	57	15623	15624	43	1060							5	48000	70200	8100	1	100							1	5							
1	10363	7	u,搜索隊的要求\0	u,那吉的口信\0	u,聽說賽霖很擔心這段時間以來一直感到難受的那吉。回到賽霖之處轉告那吉的口信。利用呈現紅光的埃薩吉拉移動裝置的話，就可前往探查3區。\\n\0	0															0															0															-116530.00000000	239219.00000000	-2768.00000000	0																					0	12	20	3	u,賽霖\0	0	1	1	1	33450								-118622.00000000	233977.00000000	-2880.00000000	u,須完成「搜索隊的證明」任務\0	u,那吉表示，他彷彿聽得見在埃薩吉拉遺蹟犧牲的人們所發出的悲傷的哭號聲，因此而感到痛苦...\0	0																																						0						1	10362	0	30	0	5	57	15623	15624	43	1060							5	48000	70200	8100	1	100							1	6							
1	10363	-1	u,搜索隊的要求\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	12	20	3	a,	1	1	1	1	33450								-118622.00000000	233977.00000000	-2880.00000000	u,須完成「搜索隊的證明」任務\0	u,那吉表示，他彷彿聽得見在埃薩吉拉遺蹟犧牲的人們所發出的悲傷的哭號聲，因此而感到痛苦...\0	0																																						0						1	10362	0	30	0	5	57	15623	15624	43	1060							5	48000	70200	8100	1	100							1	7							
1	10364	1	u,搜索隊的義務\0	u,情緒不好的華特\0	u,與夥伴們保持圓滿的關係，這對重視同心協力的搜索隊來說是個基本的義務。拜訪與戴夫關係不好的華特之後，說服他去找對方和解。\\n\0	0															0															0															-118249.00000000	239306.00000000	-2736.00000000	0																					0	14	25	3	u,華特\0	0	1	1	1	33451								-116530.00000000	239219.00000000	-2768.00000000	u,須完成「搜索隊的要求」任務\0	u,賽霖表示，因同隊的搜索隊員 華特和戴夫的關係不太好，導致影響搜索隊的活動而感到困難，於是正在尋找可以協助他的人。\0	0																																						0						1	10363	0	30	0	5	57	15623	15624	37	1060							5	55000	95000	10000	1	50							1	0							
1	10364	2	u,搜索隊的義務\0	u,收集紙張碎片\0	u,華特表示，他不清楚戴夫生氣的理由因而感到鬱悶。找出華特所說的那些紙張碎片之後，拿去交給探查4區的戴夫。\\n\\n要獵殺的目標怪物 - 堅殼扭曲者、堅殼翼羽者\\n\0	1	17578														1	0														1	5														-117133.00000000	239845.00000000	-2736.00000000	1	-117133.00000000	239845.00000000	-2736.00000000													257					0	14	25	3	u,埃薩吉拉遺蹟地\0	1	1	1	1	33451								-116530.00000000	239219.00000000	-2768.00000000	u,須完成「搜索隊的要求」任務\0	u,賽霖表示，因同隊的搜索隊員 華特和戴夫的關係不太好，導致影響搜索隊的活動而感到困難，於是正在尋找可以協助他的人。\0	0																																						0						1	10363	0	30	0	5	57	15623	15624	37	1060							5	55000	95000	10000	1	50							1	1							
1	10364	3	u,搜索隊的義務\0	u,骯髒的紙張碎片\0	u,華特所說的紙張碎片都很骯髒。利用呈現紅光的埃薩吉拉移動裝置，將那些紙張碎片拿去交給探查4區的戴夫。\\n\0	0															0															0															-110618.00000000	238364.00000000	-2920.00000000	0																					0	14	25	3	u,戴夫\0	0	1	1	1	33451								-116530.00000000	239219.00000000	-2768.00000000	u,須完成「搜索隊的要求」任務\0	u,賽霖表示，因同隊的搜索隊員 華特和戴夫的關係不太好，導致影響搜索隊的活動而感到困難，於是正在尋找可以協助他的人。\0	0																																						0						1	10363	0	30	0	5	57	15623	15624	37	1060							5	55000	95000	10000	1	50							1	2							
1	10364	-1	u,搜索隊的義務\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	14	25	3	a,	1	1	1	1	33451								-116530.00000000	239219.00000000	-2768.00000000	u,須完成「搜索隊的要求」任務\0	u,賽霖表示，因同隊的搜索隊員 華特和戴夫的關係不太好，導致影響搜索隊的活動而感到困難，於是正在尋找可以協助他的人。\0	0																																						0						1	10363	0	30	0	5	57	15623	15624	37	1060							5	55000	95000	10000	1	50							1	3							
1	10365	1	u,搜索隊的護衛\0	u,拜訪塞比翁\0	u,跟在巡邏犬 汪汪的後頭，前往探查5區的塞比翁之處，並將汪汪交給塞比翁。\\n\0	0															0															0															-111814.00000000	231790.00000000	-3160.00000000	0																					0	16	25	3	u,塞比翁\0	0	1	1	1	33453								-110618.00000000	238364.00000000	-2920.00000000	u,搜索隊的義務任務已完成\0	u,在埃薩吉拉遺蹟探查4區的戴夫，希望將這隻被怪物鎖定為獵物的巡邏犬送到塞比翁之處...\0	0																																						0						1	10364	0	30	0	3	57	15623	15624									3	65000	120000	20000									1	0							
1	10365	2	u,搜索隊的護衛\0	u,任務完成\0	u,與探查犬 汪汪一起安然抵達了塞比翁之處。與塞比翁交談看看。\\n\0	0															0															0															-111814.00000000	231790.00000000	-3160.00000000	0																					0	16	25	3	u,塞比翁\0	0	1	1	1	33453								-110618.00000000	238364.00000000	-2920.00000000	u,須完成「搜索隊的義務」任務\0	u,位於埃薩吉拉遺蹟探查4區的戴夫，希望將這隻被怪物鎖定為獵物的巡邏犬送到塞比翁之處...\0	0																																						0						1	10364	0	30	0	3	57	15623	15624									3	65000	120000	20000									1	1							
1	10365	-1	u,搜索隊的護衛\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	16	25	3	a,	1	1	1	1	33453								-110618.00000000	238364.00000000	-2920.00000000	u,須完成「搜索隊的義務」任務\0	u,在埃薩吉拉遺蹟探查4區的戴夫，希望將這隻被怪物鎖定為獵物的巡邏犬送到塞比翁之處...\0	0																																						0						1	10364	0	30	0	3	57	15623	15624									3	65000	120000	20000									1	2							
1	10366	1	u,遺蹟狀況報告\0	u,塞比翁的委託\0	u,塞比翁表示，遺蹟的狀況已趨穩定，說是需要向說話之島村莊行政區的種族大師報告此事。\\n\0	0															0															0															-111814.00000000	231790.00000000	-3160.00000000	0																					0	16	25	3	u,塞比翁\0	0	1	0	1	32978								-111814.00000000	231790.00000000	-3160.00000000	u,須完成「搜索隊的護衛」任務\0	u,塞比翁表示，遺蹟的狀況已趨穩定，說是需要向說話之島村莊行政區的種族大師報告此事。\0	0																																						0						1	10365	0	30	0	3	57	15623	15624									3	75000	150000	30000									1	0							
1	10366	2	u,遺蹟狀況報告\0	u,拜訪大神官 普拉那\0	u,拜訪在說話之島村莊行政管理所的大神官 普拉那。\\n\0	0															0															0															-118017.00000000	255965.00000000	-1320.00000000	0																					0	16	25	3	u,大神官 普拉那\0	0	1	0	1	32978								-111814.00000000	231790.00000000	-3160.00000000	u,須完成「搜索隊的護衛」任務\0	u,塞比翁表示，遺蹟的狀況已趨穩定，說是需要向說話之島村莊行政區的種族大師報告此事。\0	0																																						0						1	10365	0	30	0	3	57	15623	15624									3	75000	150000	30000									1	1							
1	10366	3	u,遺蹟狀況報告\0	u,拜訪宗師 瑞米恩\0	u,拜訪在說話之島村莊行政管理所的宗師 瑞米恩。\\n\0	0															0															0															-117647.00000000	256367.00000000	-1320.00000000	0																					0	16	25	3	u,宗師 瑞米恩\0	0	1	0	1	32978								-111814.00000000	231790.00000000	-3160.00000000	u,須完成「搜索隊的護衛」任務\0	u,塞比翁表示，遺蹟的狀況已趨穩定，說是需要向說話之島村莊行政區的種族大師報告此事。\0	0																																						0						1	10365	0	30	0	3	57	15623	15624									3	75000	150000	30000									1	1							
1	10366	4	u,遺蹟狀況報告\0	u,拜訪大巫師 泰菲\0	u,拜訪在說話之島村莊行政管理所的大巫師 泰菲。\\n\0	0															0															0															-118122.00000000	255715.00000000	-1320.00000000	0																					0	16	25	3	u,大巫師 泰菲\0	0	1	0	1	32978								-111814.00000000	231790.00000000	-3160.00000000	u,須完成「搜索隊的護衛」任務\0	u,塞比翁表示，遺蹟的狀況已趨穩定，說是需要向說話之島村莊行政區的種族大師報告此事。\0	0																																						0						1	10365	0	30	0	3	57	15623	15624									3	75000	150000	30000									1	1							
1	10366	5	u,遺蹟狀況報告\0	u,拜訪大團長 吞克司\0	u,拜訪在說話之島村莊行政管理所的大團長 吞克司。\\n\0	0															0															0															-117800.00000000	256422.00000000	-1320.00000000	0																					0	16	25	3	u,大團長 吞克司\0	0	1	0	1	32978								-111814.00000000	231790.00000000	-3160.00000000	u,須完成「搜索隊的護衛」任務\0	u,塞比翁表示，遺蹟的狀況已趨穩定，說是需要向說話之島村莊行政區的種族大師報告此事。\0	0																																						0						1	10365	0	30	0	3	57	15623	15624									3	75000	150000	30000									1	1							
1	10366	6	u,遺蹟狀況報告\0	u,拜訪鐵匠師傅 默卡貝瑞德\0	u,拜訪在說話之島村莊行政管理所的鐵匠師傅 默卡貝瑞德。\\n\0	0															0															0															-118285.00000000	255232.00000000	-1320.00000000	0																					0	16	25	3	u,鐵匠師傅 默卡貝瑞德\0	0	1	0	1	32978								-111814.00000000	231790.00000000	-3160.00000000	u,須完成「搜索隊的護衛」任務\0	u,塞比翁表示，遺蹟的狀況已趨穩定，說是需要向說話之島村莊行政區的種族大師報告此事。\0	0																																						0						1	10365	0	30	0	3	57	15623	15624									3	75000	150000	30000									1	1							
1	10366	7	u,遺蹟狀況報告\0	u,拜訪宗師 凡魯帕\0	u,拜訪在說話之島村莊行政管理所的宗師 凡魯帕。\\n\0	0															0															0															-118145.00000000	255166.00000000	-1320.00000000	0																					0	16	25	3	u,宗師 凡魯帕\0	0	1	0	1	32978								-111814.00000000	231790.00000000	-3160.00000000	u,須完成「搜索隊的護衛」任務\0	u,塞比翁表示，遺蹟的狀況已趨穩定，說是需要向說話之島村莊行政區的種族大師報告此事。\0	0																																						0						1	10365	0	30	0	3	57	15623	15624									3	75000	150000	30000									1	1							
1	10366	-1	u,遺蹟狀況報告\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	16	25	3	a,	1	1	1	1	32978								-111814.00000000	231790.00000000	-3160.00000000	u,須完成「搜索隊的護衛」任務\0	u,塞比翁表示，遺蹟的狀況已趨穩定，說是需要向說話之島村莊行政區的種族大師報告此事。\0	0																																						0						1	10365	0	30	0	3	57	15623	15624									3	75000	150000	30000									1	2							
1	10366	-2	u,遺蹟狀況報告\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	16	25	3	a,	1	1	1	1	32978								-111814.00000000	231790.00000000	-3160.00000000	u,須完成「搜索隊的護衛」任務\0	u,塞比翁表示，遺蹟的狀況已趨穩定，說是需要向說話之島村莊行政區的種族大師報告此事。\0	0																																						0						1	10365	0	30	0	3	57	15623	15624									3	75000	150000	30000									1	3							
1	10366	-3	u,遺蹟狀況報告\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	16	25	3	a,	1	1	1	1	32978								-111814.00000000	231790.00000000	-3160.00000000	u,須完成「搜索隊的護衛」任務\0	u,塞比翁表示，遺蹟的狀況已趨穩定，說是需要向說話之島村莊行政區的種族大師報告此事。\0	0																																						0						1	10365	0	30	0	3	57	15623	15624									3	75000	150000	30000									1	4							
1	10366	-4	u,遺蹟狀況報告\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	16	25	3	a,	1	1	1	1	32978								-111814.00000000	231790.00000000	-3160.00000000	u,須完成「搜索隊的護衛」任務\0	u,塞比翁表示，遺蹟的狀況已趨穩定，說是需要向說話之島村莊行政區的種族大師報告此事。\0	0																																						0						1	10365	0	30	0	3	57	15623	15624									3	75000	150000	30000									1	5							
1	10366	-5	u,遺蹟狀況報告\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	16	25	3	a,	1	1	1	1	32978								-111814.00000000	231790.00000000	-3160.00000000	u,須完成「搜索隊的護衛」任務\0	u,塞比翁表示，遺蹟的狀況已趨穩定，說是需要向說話之島村莊行政區的種族大師報告此事。\0	0																																						0						1	10365	0	30	0	3	57	15623	15624									3	75000	150000	30000									1	6							
1	10366	-6	u,遺蹟狀況報告\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	16	25	3	a,	1	1	1	1	32978								-111814.00000000	231790.00000000	-3160.00000000	u,須完成「搜索隊的護衛」任務\0	u,塞比翁表示，遺蹟的狀況已趨穩定，說是需要向說話之島村莊行政區的種族大師報告此事。\0	0																																						0						1	10365	0	30	0	3	57	15623	15624									3	75000	150000	30000									1	7							
1	10368	1	u,怪物們的叛亂\0	u,擊倒變得狂暴的怪物\0	u,警衛隊員 弗雷德請求去消滅變得凶暴的玉離虎、玉離虎偵察兵、兵蟻、兵蟻隊長。擊倒玉離虎10隻、玉離虎偵察兵15隻、兵蟻15隻、兵蟻隊長20隻。\\n\\n要獵殺的目標怪物 - 玉離虎、玉離虎偵察兵、兵蟻、兵蟻隊長\\n\0	4	1023024	1023025	1023099	1023100											4	0	0	0	0											4	10	15	15	20											-30340.00000000	184579.00000000	-4176.00000000	1	-30340.00000000	184579.00000000	-4176.00000000													513					0	34	40	3	u,荒原\0	1	1	1	1	33179								-16292.00000000	208788.00000000	-3660.00000000	u,等級34以上40以下\0	u,在荒原正在追蹤沙庫姆的警衛隊員 弗雷德，正為沙庫姆的出現而蠢蠢欲動並開始暴走的怪物們而感到困擾...\0	0																																						0						0	0	0	30	0	3	57	15624	15623									3	99000	150000	550000									1	0							
1	10368	2	u,怪物們的叛亂\0	u,怪物消滅成功\0	u,消滅了所有變得凶暴的玉離虎、玉離虎偵察兵、兵蟻、兵蟻隊長。回去向警衛隊員 弗雷德報告。\\n\0	0															0															0															-16292.00000000	208788.00000000	-3660.00000000	0																					0	34	40	3	u,警衛隊員 弗雷德\0	0	1	1	1	33179								-16292.00000000	208788.00000000	-3660.00000000	u,等級34以上40以下\0	u,在荒原正在追蹤沙庫姆的警衛隊員 弗雷德，正為沙庫姆的出現而蠢蠢欲動並開始暴走的怪物們而感到困擾...\0	0																																						0						0	0	0	30	0	3	57	15624	15623									3	99000	150000	550000									1	1							
1	10368	-1	u,怪物們的叛亂\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	34	40	3	a,	1	1	1	1	33179								-16292.00000000	208788.00000000	-3660.00000000	u,等級34以上40以下\0	u,在荒原正在追蹤沙庫姆的警衛隊員 弗雷德，正為沙庫姆的出現而蠢蠢欲動並開始暴走的怪物們而感到困擾...\0	0																																						0						0	0	0	30	0	3	57	15624	15623									3	99000	150000	550000									1	2							
1	10369	1	u,貴族，靈魂的試驗\0	u,預言的下落 - 1\0	u,看完了有關預言的所有影像。再找高達特城的神官 瑟拉尼斯談話吧。\\n\0	0															0															0															147376.00000000	-52416.00000000	-2728.00000000	0																					0	75	0	3	u,神官 瑟拉尼斯\0	0	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	u,僅限副職業執行\0	u,位於高達特城鎮的神官 瑟拉尼斯表示，從你的身上感覺到了2股龐大的力量。而且日後為了利用這些力量邁向前方，說是想要為你占卜前途...\0	0																																						0						0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	0							
1	10369	2	u,貴族，靈魂的試驗\0	u,預言的下落 - 2\0	u,高達特城鎮的神官 瑟拉尼斯吩咐道，移動到高達特城附近的溫泉地帶後，擊倒吞食預言者並取回預言的片段。\\n\\n要獵殺的目標怪物 - 吞食預言者\\n\0	1	34886														1	0														1	1														150859.00000000	-112816.00000000	-2160.00000000	0																					0	75	0	3	u,吞食預言者\0	1	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	u,僅限副職業執行\0	u,位於高達特城鎮的神官 瑟拉尼斯表示，從你的身上感覺到了2股龐大的力量。而且日後為了利用這些力量邁向前方，說是想要為你占卜前途...\0	0																																						0						0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	1							
