npc_id	skill_id	seq_name	skill_name	npc_name	npc_class
13316	1638	spatk01	a,s_monster_stun2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1639	spatk01	a,s_monster_stun3\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1640	spatk01	a,s_monster_root1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1641	spatk01	a,s_monster_root2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1642	spatk01	a,s_monster_root3\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1643	spatk01	a,s_monster_anchor1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1644	spatk01	a,s_monster_reflect_damage1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1645	spatk01	a,s_monster_immunity1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1646	spatk01	a,s_monster_mana_burn1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1649	spatk01	a,s_monster_mpregen\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1650	spatk01	a,s_monster_p_defence1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1651	spatk01	a,s_monster_resist_melee1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1652	spatk01	a,s_monster_attack1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1653	spatk01	a,s_monster_super_attack1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1654	spatk01	a,s_monster_attack_rong1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1655	spatk01	a,s_monster_super_attack_rong1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1656	spatk01	a,s_monster_range_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1657	spatk01	a,s_monster_death_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1658	spatk01	a,s_monster_death_super_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1659	spatk01	a,s_monster_wild_sweep11\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1660	spatk01	a,s_monster_spinning_slasher11\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1661	spatk01	a,s_monster_1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1662	spatk01	a,s_monster_super_strike2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13316	1667	spatk01	a,s_monster_berserker\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1627	spatk01	a,s_monster_strike1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1628	spatk01	a,s_monster_super_strike1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1629	spatk01	a,s_monster_might1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1630	spatk01	a,s_monster_focus1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1631	spatk01	a,s_monster_ultimate_defence1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1632	spatk01	a,s_monster_shield1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1633	spatk01	a,s_monster_heal1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1634	spatk01	a,s_monster_spinning_slasher1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1635	spatk01	a,s_monster_vampiric_rage1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1636	spatk01	a,s_monster_turn_stone1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1637	spatk01	a,s_monster_stun1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1638	spatk01	a,s_monster_stun2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1639	spatk01	a,s_monster_stun3\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1640	spatk01	a,s_monster_root1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1641	spatk01	a,s_monster_root2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1642	spatk01	a,s_monster_root3\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1643	spatk01	a,s_monster_anchor1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1644	spatk01	a,s_monster_reflect_damage1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1645	spatk01	a,s_monster_immunity1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1646	spatk01	a,s_monster_mana_burn1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1649	spatk01	a,s_monster_mpregen\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1650	spatk01	a,s_monster_p_defence1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1651	spatk01	a,s_monster_resist_melee1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1652	spatk01	a,s_monster_attack1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1653	spatk01	a,s_monster_super_attack1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1654	spatk01	a,s_monster_attack_rong1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1655	spatk01	a,s_monster_super_attack_rong1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1656	spatk01	a,s_monster_range_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1657	spatk01	a,s_monster_death_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1658	spatk01	a,s_monster_death_super_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1659	spatk01	a,s_monster_wild_sweep11\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1660	spatk01	a,s_monster_spinning_slasher11\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1661	spatk01	a,s_monster_1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1662	spatk01	a,s_monster_super_strike2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13317	1667	spatk01	a,s_monster_berserker\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1627	spatk01	a,s_monster_strike1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1628	spatk01	a,s_monster_super_strike1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1629	spatk01	a,s_monster_might1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1630	spatk01	a,s_monster_focus1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1631	spatk01	a,s_monster_ultimate_defence1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1632	spatk01	a,s_monster_shield1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1633	spatk01	a,s_monster_heal1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1634	spatk01	a,s_monster_spinning_slasher1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1635	spatk01	a,s_monster_vampiric_rage1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1636	spatk01	a,s_monster_turn_stone1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1637	spatk01	a,s_monster_stun1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1638	spatk01	a,s_monster_stun2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1639	spatk01	a,s_monster_stun3\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1640	spatk01	a,s_monster_root1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1641	spatk01	a,s_monster_root2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1642	spatk01	a,s_monster_root3\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1643	spatk01	a,s_monster_anchor1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1644	spatk01	a,s_monster_reflect_damage1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1645	spatk01	a,s_monster_immunity1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1646	spatk01	a,s_monster_mana_burn1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1649	spatk01	a,s_monster_mpregen\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1650	spatk01	a,s_monster_p_defence1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1651	spatk01	a,s_monster_resist_melee1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1652	spatk01	a,s_monster_attack1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1653	spatk01	a,s_monster_super_attack1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1654	spatk01	a,s_monster_attack_rong1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1655	spatk01	a,s_monster_super_attack_rong1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1656	spatk01	a,s_monster_range_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1657	spatk01	a,s_monster_death_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1658	spatk01	a,s_monster_death_super_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1659	spatk01	a,s_monster_wild_sweep11\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1660	spatk01	a,s_monster_spinning_slasher11\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1661	spatk01	a,s_monster_1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1662	spatk01	a,s_monster_super_strike2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13318	1667	spatk01	a,s_monster_berserker\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1627	spatk01	a,s_monster_strike1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1628	spatk01	a,s_monster_super_strike1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1629	spatk01	a,s_monster_might1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1630	spatk01	a,s_monster_focus1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1631	spatk01	a,s_monster_ultimate_defence1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1632	spatk01	a,s_monster_shield1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1633	spatk01	a,s_monster_heal1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1634	spatk01	a,s_monster_spinning_slasher1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1635	spatk01	a,s_monster_vampiric_rage1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1636	spatk01	a,s_monster_turn_stone1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1637	spatk01	a,s_monster_stun1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1638	spatk01	a,s_monster_stun2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1639	spatk01	a,s_monster_stun3\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1640	spatk01	a,s_monster_root1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1641	spatk01	a,s_monster_root2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1642	spatk01	a,s_monster_root3\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1643	spatk01	a,s_monster_anchor1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1644	spatk01	a,s_monster_reflect_damage1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1645	spatk01	a,s_monster_immunity1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1646	spatk01	a,s_monster_mana_burn1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1649	spatk01	a,s_monster_mpregen\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1650	spatk01	a,s_monster_p_defence1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1651	spatk01	a,s_monster_resist_melee1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1652	spatk01	a,s_monster_attack1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1653	spatk01	a,s_monster_super_attack1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1654	spatk01	a,s_monster_attack_rong1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1655	spatk01	a,s_monster_super_attack_rong1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1656	spatk01	a,s_monster_range_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1657	spatk01	a,s_monster_death_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1658	spatk01	a,s_monster_death_super_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1659	spatk01	a,s_monster_wild_sweep11\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1660	spatk01	a,s_monster_spinning_slasher11\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1661	spatk01	a,s_monster_1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1662	spatk01	a,s_monster_super_strike2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13319	1667	spatk01	a,s_monster_berserker\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1627	spatk01	a,s_monster_strike1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1628	spatk01	a,s_monster_super_strike1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1629	spatk01	a,s_monster_might1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1630	spatk01	a,s_monster_focus1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1631	spatk01	a,s_monster_ultimate_defence1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1632	spatk01	a,s_monster_shield1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1633	spatk01	a,s_monster_heal1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1634	spatk01	a,s_monster_spinning_slasher1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1635	spatk01	a,s_monster_vampiric_rage1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1636	spatk01	a,s_monster_turn_stone1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1637	spatk01	a,s_monster_stun1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1638	spatk01	a,s_monster_stun2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1639	spatk01	a,s_monster_stun3\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1640	spatk01	a,s_monster_root1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1641	spatk01	a,s_monster_root2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1642	spatk01	a,s_monster_root3\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1643	spatk01	a,s_monster_anchor1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1644	spatk01	a,s_monster_reflect_damage1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1645	spatk01	a,s_monster_immunity1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1646	spatk01	a,s_monster_mana_burn1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1649	spatk01	a,s_monster_mpregen\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1650	spatk01	a,s_monster_p_defence1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1651	spatk01	a,s_monster_resist_melee1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1652	spatk01	a,s_monster_attack1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1653	spatk01	a,s_monster_super_attack1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1654	spatk01	a,s_monster_attack_rong1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1655	spatk01	a,s_monster_super_attack_rong1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1656	spatk01	a,s_monster_range_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1657	spatk01	a,s_monster_death_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1658	spatk01	a,s_monster_death_super_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1659	spatk01	a,s_monster_wild_sweep11\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1660	spatk01	a,s_monster_spinning_slasher11\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1661	spatk01	a,s_monster_1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1662	spatk01	a,s_monster_super_strike2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13320	1667	spatk01	a,s_monster_berserker\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1627	spatk01	a,s_monster_strike1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1628	spatk01	a,s_monster_super_strike1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1629	spatk01	a,s_monster_might1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1630	spatk01	a,s_monster_focus1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1631	spatk01	a,s_monster_ultimate_defence1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1632	spatk01	a,s_monster_shield1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1633	spatk01	a,s_monster_heal1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1634	spatk01	a,s_monster_spinning_slasher1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1635	spatk01	a,s_monster_vampiric_rage1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1636	spatk01	a,s_monster_turn_stone1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1637	spatk01	a,s_monster_stun1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1638	spatk01	a,s_monster_stun2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1639	spatk01	a,s_monster_stun3\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1640	spatk01	a,s_monster_root1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1641	spatk01	a,s_monster_root2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1642	spatk01	a,s_monster_root3\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1643	spatk01	a,s_monster_anchor1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1644	spatk01	a,s_monster_reflect_damage1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1645	spatk01	a,s_monster_immunity1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1646	spatk01	a,s_monster_mana_burn1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1649	spatk01	a,s_monster_mpregen\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1650	spatk01	a,s_monster_p_defence1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1651	spatk01	a,s_monster_resist_melee1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1652	spatk01	a,s_monster_attack1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1653	spatk01	a,s_monster_super_attack1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1654	spatk01	a,s_monster_attack_rong1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1655	spatk01	a,s_monster_super_attack_rong1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1656	spatk01	a,s_monster_range_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1657	spatk01	a,s_monster_death_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1658	spatk01	a,s_monster_death_super_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1659	spatk01	a,s_monster_wild_sweep11\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1660	spatk01	a,s_monster_spinning_slasher11\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1661	spatk01	a,s_monster_1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1662	spatk01	a,s_monster_super_strike2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13321	1667	spatk01	a,s_monster_berserker\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1627	spatk01	a,s_monster_strike1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1628	spatk01	a,s_monster_super_strike1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1629	spatk01	a,s_monster_might1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1630	spatk01	a,s_monster_focus1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1631	spatk01	a,s_monster_ultimate_defence1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1632	spatk01	a,s_monster_shield1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1633	spatk01	a,s_monster_heal1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1634	spatk01	a,s_monster_spinning_slasher1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1635	spatk01	a,s_monster_vampiric_rage1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1636	spatk01	a,s_monster_turn_stone1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1637	spatk01	a,s_monster_stun1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1638	spatk01	a,s_monster_stun2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1639	spatk01	a,s_monster_stun3\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1640	spatk01	a,s_monster_root1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1641	spatk01	a,s_monster_root2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1642	spatk01	a,s_monster_root3\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1643	spatk01	a,s_monster_anchor1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1644	spatk01	a,s_monster_reflect_damage1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1645	spatk01	a,s_monster_immunity1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1646	spatk01	a,s_monster_mana_burn1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1649	spatk01	a,s_monster_mpregen\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1650	spatk01	a,s_monster_p_defence1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1651	spatk01	a,s_monster_resist_melee1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1652	spatk01	a,s_monster_attack1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1653	spatk01	a,s_monster_super_attack1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1654	spatk01	a,s_monster_attack_rong1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1655	spatk01	a,s_monster_super_attack_rong1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1656	spatk01	a,s_monster_range_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1657	spatk01	a,s_monster_death_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1658	spatk01	a,s_monster_death_super_fire1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1659	spatk01	a,s_monster_wild_sweep11\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1660	spatk01	a,s_monster_spinning_slasher11\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1661	spatk01	a,s_monster_1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1662	spatk01	a,s_monster_super_strike2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13322	1667	spatk01	a,s_monster_berserker\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1627	spatk01	a,s_monster_strike1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1628	spatk01	a,s_monster_super_strike1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1629	spatk01	a,s_monster_might1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1630	spatk01	a,s_monster_focus1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1631	spatk01	a,s_monster_ultimate_defence1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1632	spatk01	a,s_monster_shield1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1633	spatk01	a,s_monster_heal1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1634	spatk01	a,s_monster_spinning_slasher1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1635	spatk01	a,s_monster_vampiric_rage1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1636	spatk01	a,s_monster_turn_stone1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1637	spatk01	a,s_monster_stun1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1638	spatk01	a,s_monster_stun2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1639	spatk01	a,s_monster_stun3\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1640	spatk01	a,s_monster_root1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1641	spatk01	a,s_monster_root2\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1642	spatk01	a,s_monster_root3\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1643	spatk01	a,s_monster_anchor1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1644	spatk01	a,s_monster_reflect_damage1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1645	spatk01	a,s_monster_immunity1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1646	spatk01	a,s_monster_mana_burn1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1649	spatk01	a,s_monster_mpregen\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1650	spatk01	a,s_monster_p_defence1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1651	spatk01	a,s_monster_resist_melee1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1652	spatk01	a,s_monster_attack1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1653	spatk01	a,s_monster_super_attack1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
13323	1654	spatk01	a,s_monster_attack_rong1\0	a,lower_keeper\0	a,LineageMonster4.eyeless\0
