id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
36237	u,支援隊長\0	u,支援隊\0	9C	E8	A9	-1
36238	u,巫師\0	u,支援隊\0	9C	E8	A9	-1
36239	u,牧師\0	u,支援隊\0	9C	E8	A9	-1
36240	u,弓兵隊長\0	u,弓兵隊\0	9C	E8	A9	-1
36241	u,弓兵隊員\0	u,弓兵隊\0	9C	E8	A9	-1
36242	u,將軍\0	u,將官幕舍\0	9C	E8	A9	-1
36243	u,將官\0	u,將官幕舍\0	9C	E8	A9	-1
36244	u,弩砲\0	u,西部國境邊境要塞\0	9C	E8	A9	-1
36245	u,傭兵隊隊長\0	a,	9C	E8	A9	-1
36246	u,傭兵隊士兵\0	a,	9C	E8	A9	-1
36247	u,旗桿\0	a,	9C	E8	A9	-1
36248	u,監督官\0	u,獵人的邊境要塞\0	9C	E8	A9	-1
36249	u,可疑的商人\0	u,獵人的邊境要塞\0	9C	E8	A9	-1
36250	u,守備隊長\0	u,獵人的邊境要塞\0	9C	E8	A9	-1
36251	u,弓兵隊長\0	u,獵人的邊境要塞\0	9C	E8	A9	-1
36252	u,將軍\0	u,獵人的邊境要塞\0	9C	E8	A9	-1
36253	u,支援隊長\0	u,獵人的邊境要塞\0	9C	E8	A9	-1
36254	u,工兵隊管理員\0	u,獵人的邊境要塞\0	9C	E8	A9	-1
36255	u,補給整備官\0	u,獵人的邊境要塞\0	9C	E8	A9	-1
36256	u,寶物箱子\0	a,	9C	E8	A9	-1
36257	u,收容所管理人\0	u,獵人的邊境要塞\0	9C	E8	A9	-1
36258	u,守門人\0	a,	9C	E8	A9	-1
36259	u,守門人\0	a,	9C	E8	A9	-1
36260	u,守門人\0	a,	9C	E8	A9	-1
36261	u,叛亂軍隊長\0	u,獵人的邊境要塞\0	9C	E8	A9	-1
36262	u,叛亂軍精銳兵\0	u,獵人的邊境要塞\0	9C	E8	A9	-1
36263	u,叛亂軍士兵\0	u,獵人的邊境要塞\0	9C	E8	A9	-1
36264	u,禁衛兵\0	u,獵人的邊境要塞\0	9C	E8	A9	-1
36265	u,護衛兵\0	u,獵人的邊境要塞\0	9C	E8	A9	-1
36266	u,主機械裝置\0	u,控制室\0	9C	E8	A9	-1
36267	u,輔助電力裝置\0	u,控制室\0	9C	E8	A9	-1
36268	u,控制裝置\0	u,控制室\0	9C	E8	A9	-1
36269	u,電力控制裝置\0	u,控制室\0	9C	E8	A9	-1
36270	u,砲兵矮人\0	a,	9C	E8	A9	-1
36271	u,偵查高崙\0	u,控制室\0	9C	E8	A9	-1
36272	u,守備隊長\0	u,守備隊\0	9C	E8	A9	-1
36273	u,守備隊員\0	u,守備隊\0	9C	E8	A9	-1
36274	u,守備隊員\0	u,守備隊\0	9C	E8	A9	-1
36275	u,支援隊長\0	u,支援隊\0	9C	E8	A9	-1
36276	u,巫師\0	u,支援隊\0	9C	E8	A9	-1
36277	u,牧師\0	u,支援隊\0	9C	E8	A9	-1
36278	u,弓兵隊長\0	u,弓兵隊\0	9C	E8	A9	-1
36279	u,弓兵隊員\0	u,弓兵隊\0	9C	E8	A9	-1
36280	u,將軍\0	u,將官幕舍\0	9C	E8	A9	-1
36281	u,將官\0	u,將官幕舍\0	9C	E8	A9	-1
36282	u,弩砲\0	u,獵人的邊境要塞\0	9C	E8	A9	-1
36283	u,傭兵隊隊長\0	a,	9C	E8	A9	-1
36284	u,傭兵隊士兵\0	a,	9C	E8	A9	-1
36285	u,旗桿\0	a,	9C	E8	A9	-1
36286	u,監督官\0	u,平原邊境要塞\0	9C	E8	A9	-1
36287	u,可疑的商人\0	u,平原邊境要塞\0	9C	E8	A9	-1
36288	u,守備隊長\0	u,平原邊境要塞\0	9C	E8	A9	-1
36289	u,弓兵隊長\0	u,平原邊境要塞\0	9C	E8	A9	-1
36290	u,支援隊長\0	u,平原邊境要塞\0	9C	E8	A9	-1
36291	u,工兵隊管理員\0	u,平原邊境要塞\0	9C	E8	A9	-1
36292	u,補給整備官\0	u,平原邊境要塞\0	9C	E8	A9	-1
36293	u,寶物箱子\0	a,	9C	E8	A9	-1
36294	u,收容所管理人\0	u,平原邊境要塞\0	9C	E8	A9	-1
36295	u,守門人\0	a,	9C	E8	A9	-1
36296	u,守門人\0	a,	9C	E8	A9	-1
36297	u,守門人\0	a,	9C	E8	A9	-1
36298	u,叛亂軍隊長\0	u,平原邊境要塞\0	9C	E8	A9	-1
36299	u,叛亂軍精銳兵\0	u,平原邊境要塞\0	9C	E8	A9	-1
36300	u,叛亂軍士兵\0	u,平原邊境要塞\0	9C	E8	A9	-1
36301	u,禁衛兵\0	u,平原邊境要塞\0	9C	E8	A9	-1
36302	u,護衛兵\0	u,平原邊境要塞\0	9C	E8	A9	-1
36303	u,電力控制裝置\0	u,控制室\0	9C	E8	A9	-1
36304	u,砲兵矮人\0	a,	9C	E8	A9	-1
36305	u,守備隊長\0	u,守備隊\0	9C	E8	A9	-1
36306	u,守備隊員\0	u,守備隊\0	9C	E8	A9	-1
36307	u,守備隊員\0	u,守備隊\0	9C	E8	A9	-1
36308	u,支援隊長\0	u,支援隊\0	9C	E8	A9	-1
36309	u,巫師\0	u,支援隊\0	9C	E8	A9	-1
36310	u,牧師\0	u,支援隊\0	9C	E8	A9	-1
36311	u,弓兵隊長\0	u,弓兵隊\0	9C	E8	A9	-1
36312	u,弓兵隊員\0	u,弓兵隊\0	9C	E8	A9	-1
36313	u,弩砲\0	u,平原邊境要塞\0	9C	E8	A9	-1
36314	u,傭兵隊隊長\0	a,	9C	E8	A9	-1
36315	u,傭兵隊士兵\0	a,	9C	E8	A9	-1
36316	u,旗桿\0	a,	9C	E8	A9	-1
36317	u,監督官\0	u,死靈的邊境要塞\0	9C	E8	A9	-1
36318	u,可疑的商人\0	u,死靈的邊境要塞\0	9C	E8	A9	-1
36319	u,守備隊長\0	u,死靈的邊境要塞\0	9C	E8	A9	-1
36320	u,弓兵隊長\0	u,死靈的邊境要塞\0	9C	E8	A9	-1
36321	u,將軍\0	u,死靈的邊境要塞\0	9C	E8	A9	-1
36322	u,支援隊長\0	u,死靈的邊境要塞\0	9C	E8	A9	-1
36323	u,工兵隊管理員\0	u,死靈的邊境要塞\0	9C	E8	A9	-1
36324	u,補給整備官\0	u,死靈的邊境要塞\0	9C	E8	A9	-1
36325	u,寶物箱子\0	a,	9C	E8	A9	-1
36326	u,收容所管理人\0	u,死靈的邊境要塞\0	9C	E8	A9	-1
36327	u,守門人\0	a,	9C	E8	A9	-1
36328	u,守門人\0	a,	9C	E8	A9	-1
36329	u,守門人\0	a,	9C	E8	A9	-1
36330	u,叛亂軍隊長\0	u,死靈的邊境要塞\0	9C	E8	A9	-1
36331	u,叛亂軍精銳兵\0	u,死靈的邊境要塞\0	9C	E8	A9	-1
36332	u,叛亂軍士兵\0	u,死靈的邊境要塞\0	9C	E8	A9	-1
36333	u,禁衛兵\0	u,死靈的邊境要塞\0	9C	E8	A9	-1
36334	u,護衛兵\0	u,死靈的邊境要塞\0	9C	E8	A9	-1
36335	u,主機械裝置\0	u,控制室\0	9C	E8	A9	-1
36336	u,輔助電力裝置\0	u,控制室\0	9C	E8	A9	-1
36337	u,控制裝置\0	u,控制室\0	9C	E8	A9	-1
36338	u,電力控制裝置\0	u,控制室\0	9C	E8	A9	-1
36339	u,砲兵矮人\0	a,	9C	E8	A9	-1
36340	u,偵查高崙\0	u,控制室\0	9C	E8	A9	-1
36341	u,守備隊長\0	u,守備隊\0	9C	E8	A9	-1
36342	u,守備隊員\0	u,守備隊\0	9C	E8	A9	-1
36343	u,守備隊員\0	u,守備隊\0	9C	E8	A9	-1
36344	u,支援隊長\0	u,支援隊\0	9C	E8	A9	-1
36345	u,巫師\0	u,支援隊\0	9C	E8	A9	-1
36346	u,牧師\0	u,支援隊\0	9C	E8	A9	-1
36347	u,弓兵隊長\0	u,弓兵隊\0	9C	E8	A9	-1
36348	u,弓兵隊員\0	u,弓兵隊\0	9C	E8	A9	-1
36349	u,將軍\0	u,將官幕舍\0	9C	E8	A9	-1
36350	u,將官\0	u,將官幕舍\0	9C	E8	A9	-1
36351	u,弩砲\0	u,死靈的邊境要塞\0	9C	E8	A9	-1
36352	u,傭兵隊隊長\0	a,	9C	E8	A9	-1
36353	u,傭兵隊士兵\0	a,	9C	E8	A9	-1
36354	u,旗桿\0	a,	9C	E8	A9	-1
36355	u,監督官\0	u,聖者的邊境要塞\0	9C	E8	A9	-1
36356	u,可疑的商人\0	u,聖者的邊境要塞\0	9C	E8	A9	-1
36357	u,守備隊長\0	u,聖者的邊境要塞\0	9C	E8	A9	-1
36358	u,弓兵隊長\0	u,聖者的邊境要塞\0	9C	E8	A9	-1
36359	u,將軍\0	u,聖者的邊境要塞\0	9C	E8	A9	-1
36360	u,支援隊長\0	u,聖者的邊境要塞\0	9C	E8	A9	-1
36361	u,工兵隊管理員\0	u,聖者的邊境要塞\0	9C	E8	A9	-1
36362	u,補給整備官\0	u,聖者的邊境要塞\0	9C	E8	A9	-1
36363	u,寶物箱子\0	a,	9C	E8	A9	-1
36364	u,收容所管理人\0	u,聖者的邊境要塞\0	9C	E8	A9	-1
36365	u,守門人\0	a,	9C	E8	A9	-1
36366	u,守門人\0	a,	9C	E8	A9	-1
36367	u,守門人\0	a,	9C	E8	A9	-1
36368	u,叛亂軍隊長\0	u,聖者的邊境要塞\0	9C	E8	A9	-1
36369	u,叛亂軍精銳兵\0	u,聖者的邊境要塞\0	9C	E8	A9	-1
36370	u,叛亂軍士兵\0	u,聖者的邊境要塞\0	9C	E8	A9	-1
36371	u,禁衛兵\0	u,聖者的邊境要塞\0	9C	E8	A9	-1
36372	u,護衛兵\0	u,聖者的邊境要塞\0	9C	E8	A9	-1
36373	u,主機械裝置\0	u,控制室\0	9C	E8	A9	-1
36374	u,輔助電力裝置\0	u,控制室\0	9C	E8	A9	-1
36375	u,控制裝置\0	u,控制室\0	9C	E8	A9	-1
36376	u,電力控制裝置\0	u,控制室\0	9C	E8	A9	-1
36377	u,砲兵矮人\0	a,	9C	E8	A9	-1
36378	u,偵查高崙\0	u,控制室\0	9C	E8	A9	-1
36379	u,守備隊長\0	u,守備隊\0	9C	E8	A9	-1
36380	u,守備隊員\0	u,守備隊\0	9C	E8	A9	-1
36381	u,守備隊員\0	u,守備隊\0	9C	E8	A9	-1
36382	u,支援隊長\0	u,支援隊\0	9C	E8	A9	-1
36383	u,巫師\0	u,支援隊\0	9C	E8	A9	-1
36384	u,牧師\0	u,支援隊\0	9C	E8	A9	-1
36385	u,弓兵隊長\0	u,弓兵隊\0	9C	E8	A9	-1
36386	u,弓兵隊員\0	u,弓兵隊\0	9C	E8	A9	-1
36387	u,將軍\0	u,將官幕舍\0	9C	E8	A9	-1
36388	u,將官\0	u,將官幕舍\0	9C	E8	A9	-1
36389	u,弩砲\0	u,聖者的邊境要塞\0	9C	E8	A9	-1
36390	u,傭兵隊隊長\0	a,	9C	E8	A9	-1
36391	u,傭兵隊士兵\0	a,	9C	E8	A9	-1
36392	u,工作炸彈\0	a,	9C	E8	A9	-1
36393	u,特使\0	u,古魯丁\0	9C	E8	A9	-1
36394	u,特使\0	u,古魯丁\0	9C	E8	A9	-1
36395	u,特使\0	u,狄恩\0	9C	E8	A9	-1
36396	u,特使\0	u,奇岩\0	9C	E8	A9	-1
36397	u,特使\0	u,歐瑞\0	9C	E8	A9	-1
36398	u,特使\0	u,亞丁\0	9C	E8	A9	-1
36399	u,特使\0	u,亞丁\0	9C	E8	A9	-1
36400	u,特使\0	u,因納得立\0	9C	E8	A9	-1
36401	u,特使\0	u,高達特\0	9C	E8	A9	-1
36402	u,奧林匹亞執行者\0	a,	9C	E8	A9	-1
36403	u,監獄管理員\0	u,古魯丁\0	9C	E8	A9	-1
36404	u,監獄管理員\0	u,狄恩\0	9C	E8	A9	-1
36405	u,監獄管理員\0	u,奇岩\0	9C	E8	A9	-1
36406	u,監獄管理員\0	u,歐瑞\0	9C	E8	A9	-1
36407	u,監獄管理員\0	u,亞丁\0	9C	E8	A9	-1
36408	u,監獄管理員\0	u,因納得立\0	9C	E8	A9	-1
36409	u,監獄管理員\0	u,高達特\0	9C	E8	A9	-1
36410	u,監獄管理員\0	u,魯因\0	9C	E8	A9	-1
36411	u,監獄管理員\0	u,修加特\0	9C	E8	A9	-1
36412	u,要塞陷阱\0	a,	9C	E8	A9	-1
36413	u,要塞陷阱\0	a,	9C	E8	A9	-1
36414	u,要塞陷阱\0	a,	9C	E8	A9	-1
36415	u,要塞陷阱\0	a,	9C	E8	A9	-1
36416	u,要塞陷阱\0	a,	9C	E8	A9	-1
36417	u,要塞陷阱\0	a,	9C	E8	A9	-1
36418	u,要塞陷阱\0	a,	9C	E8	A9	-1
36419	u,要塞陷阱\0	a,	9C	E8	A9	-1
36420	u,要塞陷阱\0	a,	9C	E8	A9	-1
36421	u,要塞陷阱\0	a,	9C	E8	A9	-1
36422	u,要塞陷阱\0	a,	9C	E8	A9	-1
36423	u,要塞陷阱\0	a,	9C	E8	A9	-1
36424	u,要塞陷阱\0	a,	9C	E8	A9	-1
36425	u,要塞陷阱\0	a,	9C	E8	A9	-1
36426	u,要塞陷阱\0	a,	9C	E8	A9	-1
36427	u,要塞陷阱\0	a,	9C	E8	A9	-1
36428	u,要塞陷阱\0	a,	9C	E8	A9	-1
36429	u,要塞陷阱\0	a,	9C	E8	A9	-1
36430	u,要塞陷阱\0	a,	9C	E8	A9	-1
36431	u,要塞陷阱\0	a,	9C	E8	A9	-1
36432	u,要塞陷阱\0	a,	9C	E8	A9	-1
36433	u,特使\0	u,魯因\0	9C	E8	A9	-1
36434	u,特使\0	u,修加特\0	9C	E8	A9	-1
36435	u,特使\0	u,古魯丁\0	9C	E8	A9	-1
36436	u,特使\0	u,狄恩\0	9C	E8	A9	-1
36437	u,特使\0	u,古魯丁\0	9C	E8	A9	-1
36438	u,特使\0	u,歐瑞\0	9C	E8	A9	-1
36439	u,特使\0	u,狄恩\0	9C	E8	A9	-1
36440	u,特使\0	u,奇岩\0	9C	E8	A9	-1
36441	u,特使\0	u,狄恩\0	9C	E8	A9	-1
36442	u,特使\0	u,歐瑞\0	9C	E8	A9	-1
36443	u,特使\0	u,歐瑞\0	9C	E8	A9	-1
36444	u,特使\0	u,奇岩\0	9C	E8	A9	-1
36445	u,特使\0	u,亞丁\0	9C	E8	A9	-1
36446	u,特使\0	u,歐瑞\0	9C	E8	A9	-1
36447	u,特使\0	u,高達特\0	9C	E8	A9	-1
36448	u,特使\0	u,亞丁\0	9C	E8	A9	-1
36449	u,特使\0	u,奇岩\0	9C	E8	A9	-1
36450	u,特使\0	u,因納得立\0	9C	E8	A9	-1
36451	u,特使\0	u,奇岩\0	9C	E8	A9	-1
36452	u,特使\0	u,魯因\0	9C	E8	A9	-1
36453	u,特使\0	u,高達特\0	9C	E8	A9	-1
36454	u,特使\0	u,魯因\0	9C	E8	A9	-1
36455	u,特使\0	u,修加特\0	9C	E8	A9	-1
36456	u,莊園管理員\0	u,亞丁\0	9C	E8	A9	-1
36457	u,飛龍管理員\0	u,野營要塞\0	9C	E8	A9	-1
36458	u,飛龍管理員\0	u,古魯丁南部要塞\0	9C	E8	A9	-1
36459	u,飛龍管理員\0	u,蜂窩要塞\0	9C	E8	A9	-1
36460	u,飛龍管理員\0	u,峽谷要塞\0	9C	E8	A9	-1
36461	u,飛龍管理員\0	u,象牙塔要塞\0	9C	E8	A9	-1
36462	u,飛龍管理員\0	u,湖泊要塞\0	9C	E8	A9	-1
36463	u,飛龍管理員\0	u,盆地要塞\0	9C	E8	A9	-1
36464	u,飛龍管理員\0	u,白沙灘要塞\0	9C	E8	A9	-1
36465	u,飛龍管理員\0	u,前哨基地要塞\0	9C	E8	A9	-1
36466	u,飛龍管理員\0	u,沼澤要塞\0	9C	E8	A9	-1
36467	u,飛龍管理員\0	u,遺蹟要塞\0	9C	E8	A9	-1
36468	u,飛龍管理員\0	u,芙羅蘭邊境要塞\0	9C	E8	A9	-1
36469	u,飛龍管理員\0	u,薄霧山脈邊境要塞\0	9C	E8	A9	-1
36470	u,飛龍管理員\0	u,塔諾邊境要塞\0	9C	E8	A9	-1
36471	u,飛龍管理員\0	u,巨龍士伯吟邊境要塞\0	9C	E8	A9	-1
36472	u,飛龍管理員\0	u,地龍的邊境要塞\0	9C	E8	A9	-1
36473	u,飛龍管理員\0	u,西部國境邊境要塞\0	9C	E8	A9	-1
36474	u,飛龍管理員\0	u,獵人的邊境要塞\0	9C	E8	A9	-1
36475	u,飛龍管理員\0	u,平原邊境要塞\0	9C	E8	A9	-1
36476	u,飛龍管理員\0	u,死靈的邊境要塞\0	9C	E8	A9	-1
36477	u,飛龍管理員\0	u,聖者的邊境要塞\0	9C	E8	A9	-1
36478	u,米奇\0	u,寵物交換員\0	9C	E8	A9	-1
36479	u,雷皮都斯\0	u,聲望管理員\0	9C	E8	A9	-1
36480	u,史奇皮歐\0	u,聲望管理員\0	9C	E8	A9	-1
36481	u,傭兵隊隊長\0	u,古魯丁\0	9C	E8	A9	-1
36482	u,傭兵隊隊長\0	u,狄恩\0	9C	E8	A9	-1
36483	u,傭兵隊隊長\0	u,奇岩\0	9C	E8	A9	-1
36484	u,傭兵隊隊長\0	u,歐瑞\0	9C	E8	A9	-1
36485	u,傭兵隊隊長\0	u,亞丁\0	9C	E8	A9	-1
36486	u,傭兵隊隊長\0	u,因納得立\0	9C	E8	A9	-1
36487	u,傭兵隊隊長\0	u,高達特\0	9C	E8	A9	-1
36488	u,傭兵隊隊長\0	u,魯因\0	9C	E8	A9	-1
36489	u,傭兵隊隊長\0	u,修加特\0	9C	E8	A9	-1
36490	u,領地管理員\0	u,古魯丁\0	9C	E8	A9	-1
36491	u,領地管理員\0	u,狄恩\0	9C	E8	A9	-1
36492	u,領地管理員\0	u,奇岩\0	9C	E8	A9	-1
36493	u,領地管理員\0	u,歐瑞\0	9C	E8	A9	-1
36494	u,領地管理員\0	u,亞丁\0	9C	E8	A9	-1
36495	u,領地管理員\0	u,因納得立\0	9C	E8	A9	-1
36496	u,領地管理員\0	u,高達特\0	9C	E8	A9	-1
36497	u,領地管理員\0	u,魯因\0	9C	E8	A9	-1
36498	u,領地管理員\0	u,修加特\0	9C	E8	A9	-1
36499	u,領地投石機\0	u,古魯丁\0	9C	E8	A9	-1
36500	u,領地投石機\0	u,狄恩\0	9C	E8	A9	-1
36501	u,領地投石機\0	u,奇岩\0	9C	E8	A9	-1
36502	u,領地投石機\0	u,歐瑞\0	9C	E8	A9	-1
36503	u,領地投石機\0	u,亞丁\0	9C	E8	A9	-1
36504	u,領地投石機\0	u,因納得立\0	9C	E8	A9	-1
36505	u,領地投石機\0	u,高達特\0	9C	E8	A9	-1
36506	u,領地投石機\0	u,魯因\0	9C	E8	A9	-1
36507	u,領地投石機\0	u,修加特\0	9C	E8	A9	-1
36508	u,軍事聯合長\0	u,古魯丁\0	9C	E8	A9	-1
36509	u,領地警衛\0	u,古魯丁\0	9C	E8	A9	-1
36510	u,宗教聯合長\0	u,古魯丁\0	9C	E8	A9	-1
36511	u,領地護衛兵\0	u,古魯丁\0	9C	E8	A9	-1
36512	u,領地警衛\0	u,古魯丁\0	9C	E8	A9	-1
36513	u,經濟聯合長\0	u,古魯丁\0	9C	E8	A9	-1
36514	u,軍事聯合長\0	u,狄恩\0	9C	E8	A9	-1
36515	u,領地警衛\0	u,狄恩\0	9C	E8	A9	-1
36516	u,宗教聯合長\0	u,狄恩\0	9C	E8	A9	-1
36517	u,領地護衛兵\0	u,狄恩\0	9C	E8	A9	-1
36518	u,領地警衛\0	u,狄恩\0	9C	E8	A9	-1
36519	u,經濟聯合長\0	u,狄恩\0	9C	E8	A9	-1
36520	u,軍事聯合長\0	u,奇岩\0	9C	E8	A9	-1
36521	u,領地警衛\0	u,奇岩\0	9C	E8	A9	-1
36522	u,宗教聯合長\0	u,奇岩\0	9C	E8	A9	-1
36523	u,領地護衛兵\0	u,奇岩\0	9C	E8	A9	-1
36524	u,領地警衛\0	u,奇岩\0	9C	E8	A9	-1
36525	u,經濟聯合長\0	u,奇岩\0	9C	E8	A9	-1
36526	u,軍事聯合長\0	u,歐瑞\0	9C	E8	A9	-1
36527	u,領地警衛\0	u,歐瑞\0	9C	E8	A9	-1
36528	u,宗教聯合長\0	u,歐瑞\0	9C	E8	A9	-1
36529	u,領地護衛兵\0	u,歐瑞\0	9C	E8	A9	-1
36530	u,領地警衛\0	u,歐瑞\0	9C	E8	A9	-1
36531	u,經濟聯合長\0	u,歐瑞\0	9C	E8	A9	-1
36532	u,軍事聯合長\0	u,亞丁\0	9C	E8	A9	-1
36533	u,領地警衛\0	u,亞丁\0	9C	E8	A9	-1
36534	u,宗教聯合長\0	u,亞丁\0	9C	E8	A9	-1
36535	u,領地護衛兵\0	u,亞丁\0	9C	E8	A9	-1
36536	u,領地警衛\0	u,亞丁\0	9C	E8	A9	-1
36537	u,經濟聯合長\0	u,亞丁\0	9C	E8	A9	-1
36538	u,軍事聯合長\0	u,因納得立\0	9C	E8	A9	-1
36539	u,領地警衛\0	u,因納得立\0	9C	E8	A9	-1
36540	u,宗教聯合長\0	u,因納得立\0	9C	E8	A9	-1
36541	u,領地護衛兵\0	u,因納得立\0	9C	E8	A9	-1
36542	u,領地警衛\0	u,因納得立\0	9C	E8	A9	-1
36543	u,經濟聯合長\0	u,因納得立\0	9C	E8	A9	-1
36544	u,軍事聯合長\0	u,高達特\0	9C	E8	A9	-1
36545	u,領地警衛\0	u,高達特\0	9C	E8	A9	-1
36546	u,宗教聯合長\0	u,高達特\0	9C	E8	A9	-1
36547	u,領地護衛兵\0	u,高達特\0	9C	E8	A9	-1
36548	u,領地警衛\0	u,高達特\0	9C	E8	A9	-1
36549	u,經濟聯合長\0	u,高達特\0	9C	E8	A9	-1
36550	u,軍事聯合長\0	u,魯因\0	9C	E8	A9	-1
36551	u,領地警衛\0	u,魯因\0	9C	E8	A9	-1
36552	u,宗教聯合長\0	u,魯因\0	9C	E8	A9	-1
36553	u,領地護衛兵\0	u,魯因\0	9C	E8	A9	-1
36554	u,領地警衛\0	u,魯因\0	9C	E8	A9	-1
36555	u,經濟聯合長\0	u,魯因\0	9C	E8	A9	-1
36556	u,軍事聯合長\0	u,修加特\0	9C	E8	A9	-1
36557	u,領地警衛\0	u,修加特\0	9C	E8	A9	-1
36558	u,宗教聯合長\0	u,修加特\0	9C	E8	A9	-1
36559	u,領地護衛兵\0	u,修加特\0	9C	E8	A9	-1
36560	u,領地警衛\0	u,修加特\0	9C	E8	A9	-1
36561	u,經濟聯合長\0	u,修加特\0	9C	E8	A9	-1
36562	u,被迷惑的騎士\0	u,犧牲者\0	9C	E8	A9	-1
36563	u,被迷惑的遊俠\0	u,犧牲者\0	9C	E8	A9	-1
36564	u,被迷惑的法師\0	u,犧牲者\0	9C	E8	A9	-1
36565	u,被迷惑的鬥士\0	u,犧牲者\0	9C	E8	A9	-1
36566	u,被迷惑的騎士\0	u,犧牲者\0	9C	E8	A9	-1
36567	u,被迷惑的遊俠\0	u,犧牲者\0	9C	E8	A9	-1
36568	u,被迷惑的法師\0	u,犧牲者\0	9C	E8	A9	-1
36569	u,被迷惑的鬥士\0	u,犧牲者\0	9C	E8	A9	-1
36570	u,金剛砂凝結器\0	u,裂縫\0	9C	E8	A9	-1
36571	u,旋流\0	u,裂縫\0	9C	E8	A9	-1
36572	u,古魯丁的守護物\0	a,	9C	E8	A9	-1
36573	u,狄恩的守護物\0	a,	9C	E8	A9	-1
36574	u,奇岩的守護物\0	a,	9C	E8	A9	-1
36575	u,歐瑞的守護物\0	a,	9C	E8	A9	-1
36576	u,亞丁的守護物\0	a,	9C	E8	A9	-1
36577	u,因納得立的守護物\0	a,	9C	E8	A9	-1
36578	u,高達特的守護物\0	a,	9C	E8	A9	-1
36579	u,魯因的守護物\0	a,	9C	E8	A9	-1
36580	u,修加特的守護物\0	a,	9C	E8	A9	-1
36581	u,領地投石機\0	u,古魯丁\0	9C	E8	A9	-1
36582	u,領地投石機\0	u,狄恩\0	9C	E8	A9	-1
36583	u,領地投石機\0	u,奇岩\0	9C	E8	A9	-1
36584	u,領地投石機\0	u,歐瑞\0	9C	E8	A9	-1
36585	u,領地投石機\0	u,亞丁\0	9C	E8	A9	-1
36586	u,領地投石機\0	u,因納得立\0	9C	E8	A9	-1
36587	u,領地投石機\0	u,高達特\0	9C	E8	A9	-1
36588	u,領地投石機\0	u,魯因\0	9C	E8	A9	-1
36589	u,領地投石機\0	u,修加特\0	9C	E8	A9	-1
36590	u,前哨基地\0	a,	9C	E8	A9	-1
36591	u,補給品保管箱\0	a,	9C	E8	A9	-1
36592	u,補給品保管箱\0	a,	9C	E8	A9	-1
36593	u,補給品保管箱\0	a,	9C	E8	A9	-1
36594	u,補給品保管箱\0	a,	9C	E8	A9	-1
36595	u,補給品保管箱\0	a,	9C	E8	A9	-1
36596	u,補給品保管箱\0	a,	9C	E8	A9	-1
36597	u,補給品保管箱\0	a,	9C	E8	A9	-1
36598	u,補給品保管箱\0	a,	9C	E8	A9	-1
36599	u,補給品保管箱\0	a,	9C	E8	A9	-1
36600	u,革命軍\0	u,古魯丁\0	9C	E8	A9	-1
36601	u,革命軍\0	u,狄恩\0	9C	E8	A9	-1
36602	u,革命軍\0	u,奇岩\0	9C	E8	A9	-1
36603	u,革命軍\0	u,歐瑞\0	9C	E8	A9	-1
36604	u,革命軍\0	u,亞丁\0	9C	E8	A9	-1
36605	u,革命軍\0	u,因納得立\0	9C	E8	A9	-1
36606	u,革命軍\0	u,高達特\0	9C	E8	A9	-1
36607	u,革命軍\0	u,魯因\0	9C	E8	A9	-1
36608	u,革命軍\0	u,修加特\0	9C	E8	A9	-1
36609	u,使者\0	u,古魯丁\0	9C	E8	A9	-1
36610	u,使者\0	u,狄恩\0	9C	E8	A9	-1
36611	u,使者\0	u,奇岩\0	9C	E8	A9	-1
36612	u,使者\0	u,歐瑞\0	9C	E8	A9	-1
36613	u,使者\0	u,亞丁\0	9C	E8	A9	-1
36614	u,使者\0	u,因納得立\0	9C	E8	A9	-1
36615	u,使者\0	u,高達特\0	9C	E8	A9	-1
36616	u,使者\0	u,魯因\0	9C	E8	A9	-1
36617	u,使者\0	u,修加特\0	9C	E8	A9	-1
36618	u,黑暗侍衛隊長\0	a,	9C	E8	A9	-1
36619	u,黑暗侍衛隊長\0	a,	9C	E8	A9	-1
36620	u,黑暗侍衛隊長\0	a,	9C	E8	A9	-1
36621	u,黑暗侍衛隊長\0	a,	9C	E8	A9	-1
36622	u,黑暗侍衛隊長\0	a,	9C	E8	A9	-1
36623	u,黑暗侍衛隊長\0	a,	9C	E8	A9	-1
36624	u,黑暗侍衛隊長\0	a,	9C	E8	A9	-1
36625	u,黑暗侍衛隊長\0	a,	9C	E8	A9	-1
36626	u,黑暗侍衛隊長\0	a,	9C	E8	A9	-1
36627	u,古魯丁輸送隊\0	u,黑暗的手下\0	9C	E8	A9	-1
36628	u,狄恩輸送隊\0	u,黑暗的手下\0	9C	E8	A9	-1
36629	u,奇岩輸送隊\0	u,黑暗的手下\0	9C	E8	A9	-1
36630	u,歐瑞輸送隊\0	u,黑暗的手下\0	9C	E8	A9	-1
36631	u,亞丁輸送隊\0	u,黑暗的手下\0	9C	E8	A9	-1
36632	u,因納得立輸送隊\0	u,黑暗的手下\0	9C	E8	A9	-1
36633	u,高達特輸送隊\0	u,黑暗的手下\0	9C	E8	A9	-1
36634	u,魯因輸送隊\0	u,黑暗的手下\0	9C	E8	A9	-1
36635	u,修加特輸送隊\0	u,黑暗的手下\0	9C	E8	A9	-1
36636	u,亞丁輸送隊\0	u,黑暗的手下\0	9C	E8	A9	-1
